"Activity" "Person" "Time_Body_Accelerometer_LinearAcceleration_Mean_X" "Time_Body_Accelerometer_LinearAcceleration_Mean_Y" "Time_Body_Accelerometer_LinearAcceleration_Mean_Z" "Time_Body_Accelerometer_LinearAcceleration_StandardDeviation_X" "Time_Body_Accelerometer_LinearAcceleration_StandardDeviation_Y" "Time_Body_Accelerometer_LinearAcceleration_StandardDeviation_Z" "Time_Gravity_Accelerometer_LinearAcceleration_Mean_X" "Time_Gravity_Accelerometer_LinearAcceleration_Mean_Y" "Time_Gravity_Accelerometer_LinearAcceleration_Mean_Z" "Time_Gravity_Accelerometer_LinearAcceleration_StandardDeviation_X" "Time_Gravity_Accelerometer_LinearAcceleration_StandardDeviation_Y" "Time_Gravity_Accelerometer_LinearAcceleration_StandardDeviation_Z" "Time_Body_Accelerometer_Jerk_Mean_X" "Time_Body_Accelerometer_Jerk_Mean_Y" "Time_Body_Accelerometer_Jerk_Mean_Z" "Time_Body_Accelerometer_Jerk_StandardDeviation_X" "Time_Body_Accelerometer_Jerk_StandardDeviation_Y" "Time_Body_Accelerometer_Jerk_StandardDeviation_Z" "Time_Body_Gyroscope_AngularVelocity_Mean_X" "Time_Body_Gyroscope_AngularVelocity_Mean_Y" "Time_Body_Gyroscope_AngularVelocity_Mean_Z" "Time_Body_Gyroscope_AngularVelocity_StandardDeviation_X" "Time_Body_Gyroscope_AngularVelocity_StandardDeviation_Y" "Time_Body_Gyroscope_AngularVelocity_StandardDeviation_Z" "Time_Body_Accelerometer_Jerk_Mean_X" "Time_Body_Accelerometer_Jerk_Mean_Y" "Time_Body_Accelerometer_Jerk_Mean_Z" "Time_Body_Accelerometer_Jerk_StandardDeviation_X" "Time_Body_Accelerometer_Jerk_StandardDeviation_Y" "Time_Body_Accelerometer_Jerk_StandardDeviation_Z" "Frequency_Body_Accelerometer_LinearAcceleration_Mean_X" "Frequency_Body_Accelerometer_LinearAcceleration_Mean_Y" "Frequency_Body_Accelerometer_LinearAcceleration_Mean_Z" "Frequency_Body_Accelerometer_LinearAcceleration_StandardDeviation_X" "Frequency_Body_Accelerometer_LinearAcceleration_StandardDeviation_Y" "Frequency_Body_Accelerometer_LinearAcceleration_StandardDeviation_Z" "Frequency_Body_Accelerometer_Jerk_Mean_X" "Frequency_Body_Accelerometer_Jerk_Mean_Y" "Frequency_Body_Accelerometer_Jerk_Mean_Z" "Frequency_Body_Accelerometer_Jerk_StandardDeviation_X" "Frequency_Body_Accelerometer_Jerk_StandardDeviation_Y" "Frequency_Body_Accelerometer_Jerk_StandardDeviation_Z" "Frequency_Body_Gyroscope_AngularVelocity_Mean_X" "Frequency_Body_Gyroscope_AngularVelocity_Mean_Y" "Frequency_Body_Gyroscope_AngularVelocity_Mean_Z" "Frequency_Body_Gyroscope_AngularVelocity_StandardDeviation_X" "Frequency_Body_Gyroscope_AngularVelocity_StandardDeviation_Y" "Frequency_Body_Gyroscope_AngularVelocity_StandardDeviation_Z"
"SITTING" 24 0.277809270533333 -0.00798149060777778 -0.0991592906222222 -0.983903183666667 -0.919362340333333 -0.929703756 0.913881560555556 0.126255780666667 -0.030103982626 -0.976546451555556 -0.942989594888889 -0.935897576688889 0.0752598975666667 -0.00380546929755555 -0.00875589671804444 -0.988035842555556 -0.977451839555556 -0.983604442666667 -0.0399695349611111 -0.0725408283411111 0.0871828273333333 -0.982365063222222 -0.960194541888889 -0.950668716888889 -0.0956307339444444 -0.0429664359876667 -0.05573160259 -0.990262699888889 -0.988744036111111 -0.985935289888889 -0.983964543444444 -0.938130641955556 -0.952111215111111 -0.984051495555556 -0.915584216333333 -0.924166732777778 -0.988045846555556 -0.977519726444444 -0.981309806 -0.989115694777778 -0.979046114777778 -0.984451024777778 -0.980542182666667 -0.967338482222222 -0.953415327444444 -0.983100988444444 -0.956801970888889 -0.954444398444444
"SITTING" 25 0.2462681255 -0.0223301439277778 -0.076047677037037 -0.957591730185185 -0.862244988666667 -0.856828368777778 0.834788010925926 0.12517273763537 0.131921546311111 -0.950379233518518 -0.924505557962963 -0.89975340687037 0.0766535802351852 0.00300627957592593 -0.00447025411648148 -0.968691062777778 -0.960472881296296 -0.967902144444444 -0.0405092482944444 -0.0643991061296296 0.0804345911481481 -0.967085048703704 -0.935334582962963 -0.927868509814815 -0.0929376654444444 -0.0428188231407407 -0.0514024638425926 -0.971426771296296 -0.976065928148148 -0.972693367222222 -0.961675933148148 -0.906186743703704 -0.908431862962963 -0.956533178333333 -0.852686325185185 -0.844980379837037 -0.969639870555556 -0.961678411851852 -0.964254587777778 -0.970579597777778 -0.962027094259259 -0.970233316481481 -0.959663933148148 -0.951756638333333 -0.937838313888889 -0.969491329074074 -0.928658231111111 -0.932054302592593
"SITTING" 26 0.274601353703704 -0.0177209510676543 -0.104832603308642 -0.982846337530864 -0.927663915308642 -0.946541918888889 0.882346922592593 -0.0922339903061728 0.133784266234568 -0.982732156172839 -0.957326575555556 -0.958109151975309 0.0771939039506173 0.0160536475553086 -0.00467546393962963 -0.980246298765432 -0.969572941604938 -0.981790057901235 -0.0432320213580247 -0.0659973891111111 0.0720811227777778 -0.978882445308642 -0.967447345802469 -0.95548947037037 -0.0938912822222222 -0.0398536611481481 -0.0517303033896296 -0.982196384814815 -0.983935087037037 -0.981050599135803 -0.981361852716049 -0.943099956790123 -0.959694727901235 -0.983655453580247 -0.924628541679012 -0.94327847308642 -0.98093088654321 -0.969868387901235 -0.978669246790123 -0.981325975802469 -0.971530488765432 -0.983607478024691 -0.974210739012346 -0.970645408271605 -0.960558820864198 -0.980426997901235 -0.966000514691358 -0.958015758888889
"SITTING" 27 0.274328499591837 -0.00587732936326531 -0.0972465110836735 -0.989546275306122 -0.938967741632653 -0.938641215510204 0.92557651244898 0.101769752489796 0.0757773858163265 -0.981379112653061 -0.951353064693878 -0.930979556938776 0.0752865881142857 -0.00112344092891837 -0.0232397245106122 -0.992827264081633 -0.984267557755102 -0.987612090204082 -0.0355124856836735 -0.0902687401836735 0.0823432026610204 -0.985844263265306 -0.979668456122449 -0.966896414285714 -0.095919848877551 -0.041036688077551 -0.0466121595938776 -0.991371016938775 -0.991773350204082 -0.989861382040816 -0.990135477755102 -0.959673916122449 -0.956183063510204 -0.989410582653061 -0.933666502510204 -0.934189007346939 -0.992678212653061 -0.983914101836735 -0.985261204693878 -0.99368217 -0.985908120408163 -0.988612100204082 -0.983218202857143 -0.982456053877551 -0.968384415510204 -0.986714694081633 -0.97827070877551 -0.969451754693878
"SITTING" 28 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 0.076622889 0.00694560289491228 0.00278757042058246 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.994906565789474 -0.974980068596491 -0.975722121403509 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.992039060701754 -0.985694744385965 -0.990141676315789 -0.989961500350877 -0.988702701403509 -0.983027386491228 -0.992575399473684 -0.985710087894737 -0.98279727631579
"SITTING" 29 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.93612270469697 -0.929106396818182 0.924454522424242 0.0733385412878788 0.151679135228788 -0.985829034393939 -0.966983534242424 -0.935854966151515 0.0746568393030303 0.00597430268636364 0.00160134859924242 -0.982078229242424 -0.970896863484848 -0.976522488787879 -0.036405928969697 -0.0650689347121212 0.0642882138333333 -0.976309017121212 -0.960104508636364 -0.945771803484848 -0.0959970816060606 -0.0407299244348485 -0.0465835149090909 -0.977414910909091 -0.979684097272727 -0.979742084090909 -0.981203064242424 -0.945198619242424 -0.947597457121212 -0.98397837530303 -0.935031700454545 -0.924947175454545 -0.982243603030303 -0.971158287575758 -0.973211461363636 -0.983565760757576 -0.972776577272727 -0.978458923030303 -0.969913284393939 -0.964643068787879 -0.950963363939394 -0.978433538484848 -0.958015696363636 -0.949176822121212
"SITTING" 30 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.990593766617647 -0.956255962058824 -0.957056111470588 0.919637604411765 0.182254651955882 0.109559621020588 -0.989660149852941 -0.971692544705882 -0.963406795735294 0.0763318528529412 0.00476702575745588 -0.00113300171426471 -0.988564382205882 -0.979573678088235 -0.984662946764706 -0.0356229619955882 -0.0750132697044118 0.0800440230882353 -0.988111648676471 -0.977954005147059 -0.971277654117647 -0.0951782658382353 -0.040616936 -0.051596655125 -0.991442007794118 -0.989780810588235 -0.989850160294118 -0.989529506764706 -0.962773200147059 -0.966991781176471 -0.991100005441176 -0.954998005147059 -0.954402697794118 -0.988857403235294 -0.979228238382353 -0.981971300147059 -0.9892888075 -0.981550132794118 -0.986008449264706 -0.985676523823529 -0.981200181176471 -0.974686891029412 -0.988891551764706 -0.976252427794118 -0.972851787647059
"STANDING" 1 0.278971261529412 -0.0176250647790588 -0.107684548588235 -0.991106672705882 -0.960146308352941 -0.963274428588235 0.923877451882353 -0.0690943130705882 -0.217545914788235 -0.989469541882353 -0.979321867647059 -0.970073916823529 0.0748302113647059 0.0125102284291647 -0.000843189326705882 -0.990555938588235 -0.982191073176471 -0.988801296352941 -0.0277124374082353 -0.0693813192788235 0.0883755063176471 -0.972202094470588 -0.978487815647059 -0.980824576 -0.100517048423529 -0.0416788892588235 -0.0549623602 -0.986841811529412 -0.991705467529412 -0.991630212470588 -0.990359806941176 -0.968387368235294 -0.975506579764706 -0.991469639294118 -0.958126019647059 -0.959420475764706 -0.990572315411765 -0.981895637529412 -0.986831266235294 -0.991422022352941 -0.983960537529412 -0.989368644235294 -0.972407113764706 -0.982395494235294 -0.982536502117647 -0.972594753882353 -0.976535986823529 -0.981951331764706
"STANDING" 2 0.278917629056604 -0.0161375901037736 -0.110601817735849 -0.995759901509434 -0.973190056415094 -0.979775876981132 0.942952000377358 -0.272983832264151 0.0134905823226415 -0.99376298509434 -0.981225957924528 -0.976324063584906 0.0753766542264151 0.00797573092830189 -0.00368524954709434 -0.994604542264151 -0.98564873245283 -0.992251177358491 -0.0239877347979245 -0.0593972209811321 0.074800751 -0.987191946603774 -0.98773444 -0.980645626981132 -0.0996092129056604 -0.0440627877924528 -0.0489505466716981 -0.992945106981132 -0.995137917358491 -0.992108467169811 -0.995249932641509 -0.977070847735849 -0.985297098679245 -0.99602834509434 -0.972293102075472 -0.977937259622642 -0.994630797358491 -0.985418704528302 -0.990752166037736 -0.995073759245283 -0.987018226792453 -0.992349818113208 -0.986386786037736 -0.988984455849057 -0.980773122830189 -0.987497128679245 -0.987107727735849 -0.98234533
"STANDING" 3 0.279110409230769 -0.0164282628415385 -0.111110627816462 -0.989368676153846 -0.953969800461538 -0.957730703076923 0.926316147230769 -0.298601537538462 0.0148460273076923 -0.986776132307692 -0.971921652307692 -0.960172666615385 0.0735695288153846 0.00642064560323077 -0.00304619514923077 -0.987453913076923 -0.976318117384615 -0.988083436769231 -0.0269929620830769 -0.0752022153692308 0.0794571227384615 -0.968649376769231 -0.979476561692308 -0.97661994 -0.100847323953846 -0.0402927054153846 -0.0547460030615385 -0.97898724 -0.990658643384615 -0.985194765076923 -0.987941551538462 -0.960362172769231 -0.971565369846154 -0.990151680615385 -0.952915938 -0.953188211230769 -0.987641997230769 -0.975431918923077 -0.985729005076923 -0.988392438615385 -0.979422786923077 -0.989123784769231 -0.965953122307692 -0.982200955846154 -0.975803812307692 -0.969738865384615 -0.978127114153846 -0.979118780769231
"STANDING" 4 0.280046513278689 -0.0143376555065574 -0.101621722633148 -0.96674254295082 -0.893449307213115 -0.911419015081967 0.93503077852459 -0.301735130327869 0.024763106752459 -0.982020428032787 -0.957425321803279 -0.928161577377049 0.0750900622277049 0.00771663644590164 -0.00807177934114754 -0.957086489344262 -0.941686785737705 -0.973059634918033 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.900462227540984 -0.927788618196721 -0.91236408147541 -0.0994602620655738 -0.0472415819016393 -0.0416832156688525 -0.940937642459016 -0.968433747868853 -0.958293011803279 -0.960123409508197 -0.908075353770492 -0.939507735245902 -0.969931287377049 -0.89243434852459 -0.904801254590164 -0.957666856721311 -0.943497973606557 -0.969174903442623 -0.960570921803279 -0.943948547213115 -0.975595949508197 -0.901282267540984 -0.937711157213115 -0.916172537704918 -0.901985672459016 -0.923125941147541 -0.919743846065574
"STANDING" 5 0.277505025813953 -0.0155553291209302 -0.108643582232558 -0.989857720465116 -0.942781487209302 -0.948976739767442 0.94931726627907 -0.195078235116279 0.137426044209302 -0.992831862558139 -0.969817616511628 -0.954197266046512 0.076325574 0.00979051617837209 0.00118119555025581 -0.985119651162791 -0.973695735813954 -0.986850812093023 -0.025382581127907 -0.0598742618139535 0.0720842427674419 -0.936706839767442 -0.965911671627907 -0.954837287209302 -0.0985518020418605 -0.0428359411534884 -0.0512623917588372 -0.97785821372093 -0.988958261162791 -0.986568956744186 -0.987509651162791 -0.953977325116279 -0.967598181860465 -0.99098804 -0.94055985255814 -0.943413548604651 -0.985304649767442 -0.973725640465116 -0.984404507906977 -0.986271514418605 -0.975684538372093 -0.987952894186046 -0.942818926744186 -0.973434016046512 -0.963546274186047 -0.936435690930233 -0.962298784883721 -0.956581659767442
"STANDING" 6 0.27695224258427 -0.0167084730205618 -0.110417855808989 -0.981419961123596 -0.943601625393258 -0.946123407078652 0.881213341910112 -0.346155558876404 -0.207685689775281 -0.982906668876405 -0.977681415955056 -0.958590002247191 0.0754543858764045 0.0100621171270225 -0.00332093673865168 -0.97706335011236 -0.963921458202247 -0.977915677191011 -0.0191731896359551 -0.0738115865407865 0.0864863265393258 -0.962514526067416 -0.955979192696629 -0.959327022022472 -0.103199796370787 -0.0404300756516854 -0.0538211740234831 -0.971866494606742 -0.976815894044944 -0.975427259325843 -0.978327686179775 -0.949694904269663 -0.960274142134831 -0.982892836629213 -0.94354515752809 -0.942458908314607 -0.976803010674157 -0.964503015505618 -0.974780645393258 -0.979530485393258 -0.966024075955056 -0.979723339662921 -0.956989964269663 -0.960082591123596 -0.959432562359551 -0.964530315842697 -0.954080913707865 -0.963124572134831
"STANDING" 7 0.279053861587302 -0.0158563207496825 -0.104967423820635 -0.985000527142857 -0.922693288412698 -0.942201655238095 0.954064297619048 -0.226418773650794 0.0323824977714286 -0.992827298253968 -0.971080742857143 -0.958890201587302 0.0752322891746032 0.0107286964173016 -0.00626291653857143 -0.975639080634921 -0.952303493968254 -0.981478064920635 -0.0275201762126984 -0.0690067688269841 0.0733466563174603 -0.917837043333333 -0.964714672857143 -0.96058251031746 -0.0975013472380952 -0.0420998733444444 -0.0513179245555556 -0.949716028730159 -0.984900134285714 -0.979753572380952 -0.980373909206349 -0.929161387619048 -0.957101794126984 -0.987400306031746 -0.923657558412698 -0.938409884920635 -0.974969214761905 -0.952141454126984 -0.977567430952381 -0.978773000952381 -0.956169964285714 -0.984305238253968 -0.917018098571429 -0.97068244031746 -0.962327765238095 -0.919851782380952 -0.962172736666667 -0.963652778888889
"STANDING" 8 0.281535482727273 -0.0167157368333333 -0.102727235288182 -0.987644753636364 -0.962581693939394 -0.933214518181818 0.946702226363636 -0.0887835795272727 -0.130389568232121 -0.990679711818182 -0.986311802121212 -0.956647189393939 0.0752241887878788 0.012002106120303 -0.00598169145551515 -0.983546183030303 -0.976597136969697 -0.974393462424242 -0.0349700915912121 -0.0664486645575758 0.0796688297878788 -0.948886660606061 -0.949927890909091 -0.971365463333333 -0.100703695969697 -0.0442429811515151 -0.053422039530303 -0.973953313030303 -0.975978968787879 -0.986511989090909 -0.985305250909091 -0.965928967878788 -0.948161684242424 -0.988756069090909 -0.962404453636364 -0.930106437575758 -0.983640736363636 -0.97651332030303 -0.970363501818182 -0.984923977575758 -0.978488655757576 -0.977104528484849 -0.949015363939394 -0.955355905454545 -0.972250190606061 -0.949548210606061 -0.947301907878788 -0.973659924242424
"STANDING" 9 0.282544390892857 -0.00700418554517857 -0.102171095696429 -0.968591815714286 -0.869439913392857 -0.869327321785714 0.960188699107143 -0.03871012665 0.138638436607143 -0.974088206071429 -0.931973943392857 -0.914608495714286 0.0725189859107143 -0.00221990214464286 -0.0122812220569643 -0.962647080178571 -0.931217140714286 -0.963832118928571 -0.0322711902673214 -0.050987505 0.0690945763946429 -0.910395222321429 -0.933738104107143 -0.907471555714286 -0.0922249863035714 -0.0399108188821429 -0.0422221341625 -0.941930044107143 -0.961177741607143 -0.944755343035714 -0.964500917321429 -0.890796360535714 -0.915083799107143 -0.97066840875 -0.867933178017857 -0.858231387857143 -0.963059235178571 -0.93137020875 -0.958438726607143 -0.965778920714286 -0.936202600714286 -0.96807230125 -0.909661802321429 -0.939373524464286 -0.907190836607143 -0.912780915714286 -0.931857811428571 -0.91678935625
"STANDING" 10 0.280346248596491 -0.0181236327175439 -0.112172831947368 -0.981758159649123 -0.921493191754386 -0.925692371929825 0.945139003859649 -0.230251036140351 0.0139193473596491 -0.985583066842105 -0.96844910122807 -0.942795062280702 0.0730699604561404 0.00871883993421053 -0.00481712245438596 -0.973132635789474 -0.949362277017544 -0.967547241754386 -0.028251913022807 -0.0589823639438597 0.0767394745964912 -0.947561298596491 -0.94248658631579 -0.947782155964912 -0.103292534210526 -0.0428828304736842 -0.0506432189438596 -0.946423593157895 -0.962422163684211 -0.962758177192982 -0.977100287368421 -0.930336471754386 -0.942864017017544 -0.984067374035088 -0.921449111052632 -0.922067224210526 -0.97348053877193 -0.951405464912281 -0.963743518070175 -0.975235677719298 -0.950681450350877 -0.969895845789474 -0.931612384385965 -0.943273146140351 -0.943239602105263 -0.952817395263158 -0.942539174210526 -0.95445570245614
"STANDING" 11 0.276718924444444 -0.0176427210916667 -0.112652473555556 -0.987659592638889 -0.95673927875 -0.954809350972222 0.894883735833333 -0.146029097152778 0.0192441759722222 -0.986776511666667 -0.982601625833333 -0.961206269166667 0.0753215094444444 0.00817608342152778 -0.00459439641501389 -0.985197866111111 -0.971987653888889 -0.981103528472222 -0.0277847070736111 -0.0720298553118056 0.0804620882083333 -0.958045249583333 -0.965710634305556 -0.96384741375 -0.0981149375 -0.0389148885125 -0.0559843880555556 -0.976814406388889 -0.980483654027778 -0.982168850833333 -0.986003245138889 -0.960722740833333 -0.96388130125 -0.988496404166667 -0.956813734027778 -0.952936814583333 -0.985588888333333 -0.972310853888889 -0.978295598611111 -0.986137072916667 -0.973730599722222 -0.982510670972222 -0.961228710972222 -0.968187952083333 -0.967545654166667 -0.95809917 -0.964589344166667 -0.966272311388889
"STANDING" 12 0.282723539433962 -0.0145740341037736 -0.0997778303207547 -0.979307570377358 -0.923400921886792 -0.917064168490566 0.958728687924528 -0.117607048924528 -0.0516573721320755 -0.987917503962264 -0.966162998679245 -0.939161014716981 0.0751915112830189 0.00694700354075472 -0.0108420294035849 -0.976403544716981 -0.965810609622642 -0.972060053207547 -0.0291582212545283 -0.0774336443396226 0.0851045000566038 -0.945247687358491 -0.949646946792453 -0.951630777358491 -0.0901539662169811 -0.0412797611886792 -0.0545390015471698 -0.96598339754717 -0.976837757358491 -0.978166790943396 -0.976681834339623 -0.941883783773585 -0.938550519811321 -0.980541336037736 -0.919118753018868 -0.912358813773585 -0.976323086226415 -0.967165093018868 -0.968229643018868 -0.978729082830189 -0.966850290188679 -0.974533710754717 -0.938121637735849 -0.957548671320755 -0.957165056226415 -0.947891986226415 -0.945818157735849 -0.954339406415094
"STANDING" 13 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.938479429074074 -0.926065255185185 0.957669921111111 -0.0904603488214815 -0.0979392024814815 -0.987690217222222 -0.958904114074074 -0.918293913703704 0.0753739045185185 0.00814951727462963 0.00322153267648148 -0.989198879814815 -0.976442140740741 -0.982610899259259 -0.0219671978203704 -0.0280117633814815 0.063688907 -0.972990379814815 -0.969421045555556 -0.974118322407407 -0.097757576 -0.0485190684259259 -0.0478483225666667 -0.981573085740741 -0.985508765185185 -0.989270900740741 -0.988219862222222 -0.9500491 -0.950362935555556 -0.98918374962963 -0.936231722777778 -0.919744963888889 -0.989029238518519 -0.976177675 -0.979477193333333 -0.990414086851852 -0.97858173 -0.984465744444444 -0.969677435925926 -0.972595487037037 -0.975512276666667 -0.974200997592593 -0.968055495925926 -0.975976456111111
"STANDING" 14 0.277811062115385 -0.0177114054217308 -0.110478315865385 -0.991910929423077 -0.950862458846154 -0.949183556730769 0.964044629230769 -0.155006956961538 0.0879871498076923 -0.992459424230769 -0.978657623076923 -0.956467538653846 0.07545660925 0.00654525463730769 -0.00642891031019231 -0.988101371538462 -0.974154472884615 -0.984483700769231 -0.0241979969269231 -0.0696726463269231 0.0959721578076923 -0.962498913461538 -0.971486217884615 -0.970799675576923 -0.101842349211538 -0.0438977268653846 -0.0576561262692308 -0.972348762307692 -0.984322336923077 -0.980862624615385 -0.989879691730769 -0.957985433269231 -0.964858988653846 -0.992888230769231 -0.949666300576923 -0.944829706538462 -0.987894813461539 -0.974164420384615 -0.981615730576923 -0.989484479038462 -0.976085486538461 -0.986028577115385 -0.958470255384615 -0.973779014615385 -0.969800188846154 -0.964183706923077 -0.970393211346154 -0.973926438461538
"STANDING" 15 0.281575589830508 -0.0153773369954237 -0.108075656250847 -0.993533053050847 -0.948772404745763 -0.96516383 0.966035213898305 -0.146640016830508 0.0773755037118644 -0.992482686101695 -0.964515951186441 -0.963840999152542 0.074845562559322 0.00831109136745763 -0.0020459082820339 -0.991747906440678 -0.976533796610169 -0.987709115254237 -0.0248112212355932 -0.0680917089915254 0.071177181 -0.977200855423729 -0.983920014576271 -0.975678790847458 -0.0991893040169492 -0.0408739187288136 -0.0508215645305085 -0.981143239830508 -0.990549705254237 -0.98673716559322 -0.992881441694915 -0.958644369830508 -0.9747094 -0.993979628135593 -0.946829950169492 -0.962349025762712 -0.991789283389831 -0.976897070169492 -0.985856198813559 -0.99247710440678 -0.977864733050847 -0.988132875932203 -0.97347540559322 -0.985177658813559 -0.975703983050847 -0.978485855423729 -0.983344268135593 -0.977882794915254
"STANDING" 16 0.279566921625 -0.016593236445 -0.107835818025 -0.9919515835 -0.955171419 -0.962408444875 0.965351492 -0.188504847375 -0.00557416876082625 -0.994012162875 -0.97964105225 -0.968169953625 0.074969980825 0.0122433312349875 -0.00137950299425 -0.987628362 -0.975829725 -0.987354788 -0.026731653905 -0.067507120075 0.07168414632375 -0.9699020075 -0.982498991125 -0.981281807 -0.0987605078625 -0.0417471753375 -0.051403918985 -0.9826424495 -0.990798007875 -0.9889703575 -0.99012181225 -0.961356141125 -0.97414624525 -0.99287582525 -0.954381606375 -0.958924794125 -0.987771749375 -0.97586868 -0.9851113755 -0.98860681 -0.977605582 -0.98820826225 -0.970149628875 -0.983731873 -0.980862493125 -0.970221836375 -0.98185775725 -0.983105048875
"STANDING" 17 0.277795069113924 -0.0172635124672152 -0.106579385202532 -0.977748638607595 -0.875689216835443 -0.905123824177215 0.948514848481013 -0.247656166582278 -0.0385830501632911 -0.990059426582279 -0.962801441898734 -0.951782181518987 0.0753131601898734 0.00907363218518987 -0.00267810077607595 -0.968604559620253 -0.933768175063291 -0.969765362025316 -0.0253281543540506 -0.0739001646962025 0.0865173111012658 -0.884032232405063 -0.940006320126582 -0.925491442911392 -0.102248409070886 -0.0431364662518987 -0.0525896252375949 -0.928343397721519 -0.972977006708861 -0.956497163670886 -0.97251980164557 -0.893430392658228 -0.934503028481013 -0.98026749 -0.87446926556962 -0.897600800886076 -0.968513715189873 -0.93516897835443 -0.964751238734177 -0.971672796708861 -0.936991280253165 -0.973572051898734 -0.880426103164557 -0.948160785316456 -0.926655192405063 -0.886706768227848 -0.936101609113924 -0.932039083037975
"STANDING" 18 0.277715562765957 -0.0171990886595745 -0.108686630425532 -0.994978878723404 -0.964173331702128 -0.986382712765957 0.956464535957447 -0.173082704680851 0.127198423404255 -0.994529398085106 -0.981047828723404 -0.989433253617021 0.0760097721914894 0.0124130965551064 -0.00074591623212766 -0.992527404255319 -0.979428279574468 -0.990132989574468 -0.0293141521489362 -0.0765465041914894 0.0810588216170213 -0.980242494680851 -0.994210471914894 -0.980636664893617 -0.099519355893617 -0.0395992140851064 -0.0524732752340426 -0.986690403617021 -0.995571631276596 -0.990663218510638 -0.993808050638298 -0.968703072553191 -0.987669785531915 -0.995573762978723 -0.96350679 -0.985958517446809 -0.992385450851064 -0.979287024255319 -0.988460788085106 -0.993414564042553 -0.981185823617021 -0.990378149574468 -0.978301717234043 -0.994025488297872 -0.980762968085106 -0.981009115744681 -0.994353086595745 -0.98230878106383
"STANDING" 19 0.277965065846154 -0.0172605869061538 -0.108659067476923 -0.996068635384615 -0.969295721076923 -0.980207488923077 0.974508732 -0.05848715356 0.0316145849747692 -0.996764227384615 -0.985134032307692 -0.984464543538462 0.0753052530307692 0.0115104978664615 0.000332894985246154 -0.993652820615385 -0.983338157846154 -0.990593859692308 -0.0276075573307692 -0.0721060679123077 0.0827583768461538 -0.977994819846154 -0.990364876307692 -0.983368643230769 -0.0988701505538462 -0.0405110578461538 -0.0544926306307692 -0.983293061692308 -0.995533113076923 -0.990685705384615 -0.995024039692308 -0.973345770461538 -0.984096024769231 -0.996604570307692 -0.968278553076923 -0.978802973692308 -0.993736906 -0.983194980615385 -0.988541579384615 -0.994123423538462 -0.984782782307692 -0.991316374615385 -0.974485449538462 -0.991586674 -0.983654714461538 -0.979162564923077 -0.989643721230769 -0.984714226461538
"STANDING" 20 0.280601986385542 -0.0151678130048193 -0.10373516407759 -0.977604982048193 -0.926219008915663 -0.93197674 0.898911124457831 -0.211961045301205 -0.215144150216867 -0.975941106987952 -0.963597785542169 -0.946472492289157 0.0738536947579518 0.00506448893839759 -0.0069779590023012 -0.980779359518072 -0.967156879879518 -0.975131582168675 -0.0222697708349398 -0.0592183391879518 0.0767552765542169 -0.96118512060241 -0.954131216506024 -0.952428260361446 -0.100941234120482 -0.0446597243518072 -0.050882195103494 -0.971255225662651 -0.976236491325301 -0.977819363614458 -0.976771983975904 -0.94066052373494 -0.949774608674699 -0.978059038433735 -0.92363760313253 -0.927823281084337 -0.980736922650602 -0.967774011566265 -0.971519810120482 -0.982645273855422 -0.968885114216868 -0.977499588795181 -0.957921899277108 -0.958715454096386 -0.956542515421687 -0.96265629060241 -0.952055858795181 -0.955570797831325
"STANDING" 21 0.277112699152542 -0.0170163887813559 -0.108756209835593 -0.977559426949153 -0.891654527118644 -0.912850596949152 0.968556705084746 -0.100296804186441 0.0243044362542373 -0.996420919152542 -0.95814576338983 -0.949207368305085 0.0752414472033898 0.0120860416340678 0.00190841458130508 -0.968430745254237 -0.957318881355932 -0.968897316101695 -0.027613853538983 -0.0670334379830509 0.0802514754237288 -0.911408517966102 -0.94070541220339 -0.93083468440678 -0.0997160228220339 -0.0437759700423729 -0.0520307176474576 -0.960119074237288 -0.968135006271186 -0.970845670677966 -0.972014050847458 -0.919475121186441 -0.938089774915254 -0.980426575762712 -0.885572781694915 -0.907286793050847 -0.967857589322034 -0.957434887457627 -0.962892627966102 -0.972216728644068 -0.960442360508475 -0.973954338305085 -0.915742855084746 -0.945628836949153 -0.937798124576271 -0.911718163220339 -0.939469774067797 -0.935176884915254
